"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"13824","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","W","0","A","Pescatello, Timothy, Michael","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20262"
"13825","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","W","0","A","Glynn, Deborah, Anne","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20262"
"13827","HRM-530","BVC","988","2.0","2.0","Learning and Development","C","","Y","17:30","18:30","T","0","A","Hoefling, Trina","ONLINE","0","Prepares students to identify, design, and implement effective learning and development interventions and strategies that drive results and enhance organizational competitiveness.","","HRM","20262"
"13828","HRM-535","BVC","988","2.0","2.0","Employee Relations","C","","Y","18:30","19:30","W","0","A","Burki, Uzma","ONLINE","0","Applies practical approaches to building positive employee and labor relations and solving related problems through increased employee motivation, effectiveness, and retention.","","HRM","20262"
"13829","HRM-535","BVC","981","2.0","2.0","Employee Relations","C","","Y","17:30","18:30","W","0","A","Jacobs, Jamie, Latiano","ONLINE","0","Applies practical approaches to building positive employee and labor relations and solving related problems through increased employee motivation, effectiveness, and retention.","","HRM","20262"
"13830","HRM-540","BVC","981","2.0","2.0","Human Resources Analytics","C","","Y","18:30","19:30","T","0","A","Eggleton, Charles, Harry","ONLINE","0","Examines and emphasizes strategies and techniques to enable improved organizational and human capital decisions by directing the organizational analytics for more actionable insights.","","HRM","20262"
"13831","HRM-540","BVC","981","2.0","2.0","Human Resources Analytics","C","","Y","18:30","19:30","T","0","A","Hou, Cheng Yu","ONLINE","0","Examines and emphasizes strategies and techniques to enable improved organizational and human capital decisions by directing the organizational analytics for more actionable insights.","","HRM","20262"
"13832","HRM-545","BVC","988","2.0","2.0","Management of Diverse and Global Human Resources","C","","Y","18:30","19:30","W","0","A","Earley, Keith, H","ONLINE","0","Analyzes global diversity in todays environment, fostering a broad understanding of diversity and inclusion and the impact of diversity, inclusion, and inclusive behaviors on organizations.","","HRM","20262"
"13833","HRM-545","BVC","988","2.0","2.0","Management of Diverse and Global Human Resources","C","","Y","18:30","19:30","W","0","A","Hou, Cheng Yu","ONLINE","0","Analyzes global diversity in todays environment, fostering a broad understanding of diversity and inclusion and the impact of diversity, inclusion, and inclusive behaviors on organizations.","","HRM","20262"
"13834","HRM-550","BVC","988","2.0","2.0","Change Management and Organization Development","C","","Y","17:30","18:30","T","0","A","McGrath, Michael","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20262"
"13835","HRM-550","BVC","988","2.0","2.0","Change Management and Organization Development","C","","Y","17:30","18:30","T","0","A","Daniel, Maisha","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20262"
"13836","HRM-555","BVC","981","2.0","2.0","Anticipating the Future of Human Resources","C","","Y","17:30","18:30","W","0","A","Kropf, Claudia","ONLINE","0","Explores the forces and emerging trends that are reshaping work, the workforce and workplace  and how to address these transformational changes and be effective as a Human Resources leader.","","HRM","20262"
"13837","HRM-555","BVC","981","2.0","2.0","Anticipating the Future of Human Resources","C","","Y","17:30","18:30","W","0","A","Clements, Nicholas","ONLINE","0","Explores the forces and emerging trends that are reshaping work, the workforce and workplace  and how to address these transformational changes and be effective as a Human Resources leader.","","HRM","20262"
"13840","HRM-525","BVC","988","2.0","2.0","Total Rewards","C","","Y","17:30","18:30","W","0","A","Bender, Douglas","ONLINE","0","Provides a comprehensive look at the employee rewards strategies that human resource practitioners promote and manage including compensation, performance management, benefits, and non-monetary rewards.","","HRM","20262"
"13842","HRM-530","BVC","981","2.0","2.0","Learning and Development","C","","Y","18:30","19:30","H","0","A","Adamik, Robert","ONLINE","0","Prepares students to identify, design, and implement effective learning and development interventions and strategies that drive results and enhance organizational competitiveness.","","HRM","20262"
"13845","HRM-530","BVC","981","2.0","2.0","Learning and Development","C","","Y","18:30","19:30","H","0","A","Babicz, Marcelline","ONLINE","0","Prepares students to identify, design, and implement effective learning and development interventions and strategies that drive results and enhance organizational competitiveness.","","HRM","20262"
"13848","HRM-545","BVC","988","2.0","2.0","Management of Diverse and Global Human Resources","C","","Y","18:30","19:30","W","0","A","Hayashi, Tomoaki","ONLINE","0","Analyzes global diversity in todays environment, fostering a broad understanding of diversity and inclusion and the impact of diversity, inclusion, and inclusive behaviors on organizations.","","HRM","20262"
"13850","HRM-550","BVC","981","2.0","2.0","Change Management and Organization Development","C","","Y","17:30","18:30","H","0","A","Haskins, Theresa","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20262"
"13852","HRM-550","BVC","981","2.0","2.0","Change Management and Organization Development","C","","Y","17:30","18:30","H","0","A","Ho Jr., George, Joseph","ONLINE","0","Identifies the common challenges in organizational change management and explores the limitations and opportunities of different models of organizational change.","","HRM","20262"
"13853","HRM-555","BVC","981","2.0","2.0","Anticipating the Future of Human Resources","C","","Y","17:30","18:30","W","0","A","Glynn, Deborah, Anne","ONLINE","0","Explores the forces and emerging trends that are reshaping work, the workforce and workplace  and how to address these transformational changes and be effective as a Human Resources leader.","","HRM","20262"
"13900","PJMT-500","BVC","988","2.0","2.0","Principles of Project Management","C","","Y","17:30","19:00","T","0","A","Fanning, Michael","ONLINE","0","Concepts including delivering project scope within cost, schedule, and resource constraints and the exploration of the traditional or waterfall project management methodology will be explored.","","PJMT","20262"
"13904","PJMT-505","BVC","988","2.0","2.0","Requirements Elicitation and Business Analysis","C","","Y","17:30","19:00","H","0","A","Marek, Craig, Scott","ONLINE","0","Tasks, techniques, and perspectives on how to approach business analysis along with methods for developing requirement process tools and techniques and best practices.","","PJMT","20262"
"13905","PJMT-505","BVC","981","2.0","2.0","Requirements Elicitation and Business Analysis","C","","Y","17:30","19:00","W","0","A","Jones, John, Douglas","ONLINE","0","Tasks, techniques, and perspectives on how to approach business analysis along with methods for developing requirement process tools and techniques and best practices.","","PJMT","20262"
"13908","PJMT-510","BVC","988","2.0","2.0","Schedule Management","C","","Y","17:30","19:00","W","0","A","Butler, Marcus","ONLINE","0","Structured approach to project schedule management, demonstrating how to be proactive and in control of projects by implementing effective schedule management.","","PJMT","20262"
"13909","PJMT-510","BVC","981","2.0","2.0","Schedule Management","C","","Y","17:30","19:00","H","0","A","Sawhney, Anil","ONLINE","0","Structured approach to project schedule management, demonstrating how to be proactive and in control of projects by implementing effective schedule management.","","PJMT","20262"
"13912","PJMT-515","BVC","981","2.0","2.0","Cost Estimation and Forecasting","C","","Y","17:30","19:00","T","0","A","Inozu, Bahadir","ONLINE","0","Approaches to project cost estimation and the tools and methodologies best suited for estimates and forecasts that need to be prepared.","","PJMT","20262"
"13913","PJMT-515","BVC","981","2.0","2.0","Cost Estimation and Forecasting","C","","Y","17:30","19:00","T","0","A","Deiner, James","ONLINE","0","Approaches to project cost estimation and the tools and methodologies best suited for estimates and forecasts that need to be prepared.","","PJMT","20262"
"13916","PJMT-520","BVC","988","2.0","2.0","Risk Management","C","","Y","17:30","19:00","H","0","A","Smith, Crystal","ONLINE","0","Coursework will enable students to prepare a comprehensive risk management plan and discover different approaches to identify, assess, and quantify risks and their impacts.","","PJMT","20262"
"13917","PJMT-520","BVC","988","2.0","2.0","Risk Management","C","","Y","17:30","19:00","H","0","A","Beltran, Victoria, Lynn","ONLINE","0","Coursework will enable students to prepare a comprehensive risk management plan and discover different approaches to identify, assess, and quantify risks and their impacts.","","PJMT","20262"
"13920","PJMT-525","BVC","988","2.0","2.0","Agile Project Management Methodologies","C","","Y","17:30","19:00","T","0","A","Belling, Shawn","ONLINE","0","Agile project management concepts and a set of frameworks that covers the people, products, and techniques required to successfully implement projects.","","PJMT","20262"
"13921","PJMT-525","BVC","981","2.0","2.0","Agile Project Management Methodologies","C","","Y","17:30","19:00","W","0","A","Kao, Steve","ONLINE","0","Agile project management concepts and a set of frameworks that covers the people, products, and techniques required to successfully implement projects.","","PJMT","20262"
"13922","PJMT-525","BVC","981","2.0","2.0","Agile Project Management Methodologies","C","","Y","17:30","19:00","W","0","A","White, Bria","ONLINE","0","Agile project management concepts and a set of frameworks that covers the people, products, and techniques required to successfully implement projects.","","PJMT","20262"
